app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
313120,0,0,2015-02-07,True,0.8,4741397,8279257
1057090,3,0,2022-11-01,True,18.7,7656150,8280493
524220,3,0,2017-06-30,True,72.3,5932369,8280862
1509960,0,0,2022-01-04,True,4.1,9957926,8281805
597820,0,0,2021-05-26,True,45.5,13883338,8283717
379430,4,0,2022-08-22,True,221.6,11554441,8289065
1295920,0,0,2022-09-23,True,7.3,3777581,8291226
323190,0,0,2020-09-01,True,243.9,13896270,8292345
1182900,0,0,2022-10-25,True,25.2,14262738,8293847
232090,0,0,2021-09-30,True,64.4,5126570,8293959
379430,2,0,2018-04-01,True,462.1,10168217,8297308
204100,0,0,2013-12-31,True,15.1,4857323,8300025
1509960,0,0,2021-11-08,True,3.2,6918155,8302376
204100,0,0,2019-07-08,False,17.3,3008886,8305458
502500,0,0,2022-07-16,True,45.4,12581810,8308435
1509960,0,0,2021-10-31,True,2.1,13248177,8311271
1295920,0,0,2022-10-24,True,6.5,4633389,8312754
22370,0,0,2014-07-01,True,102.3,3065996,8312988
359320,0,0,2021-12-27,True,71.7,1849267,8316283
379430,0,0,2020-10-28,True,349.9,4414206,8320712
262060,0,0,2022-11-01,True,93.3,12029854,8320943
220200,0,0,2015-01-16,True,148.2,1376167,8321294
1509960,0,0,2021-09-24,True,1.1,13868546,8321544
444090,3,0,2017-10-02,True,78.1,13066507,8322930
1113000,2,0,2020-06-14,True,20.2,4751324,8323955
1057090,0,0,2021-10-23,True,10.6,6164945,8326354
359320,0,0,2020-04-27,True,133.1,918322,8328507
1672970,0,0,2021-12-23,True,20.8,3813015,8330752
794260,0,0,2019-07-01,False,6.1,4320136,8331168
794260,0,0,2020-12-21,True,14.8,8025918,8331178
502500,0,0,2022-01-30,True,150.0,11446541,8332072
22370,4,2,2020-08-02,False,13.6,1984260,8342239
674940,0,0,2021-09-04,True,4.7,1737438,8344136
1549970,0,0,2021-11-09,True,59.8,10644460,8354637
379430,3,0,2018-02-20,True,1.5,2873112,8356063
883710,0,0,2022-02-28,True,14.6,8021377,8359675
1235140,0,0,2022-12-26,True,10.9,11814353,8360024
1172380,0,0,2020-12-07,True,39.0,2128039,8361898
1092790,0,0,2022-11-22,True,14.4,8940038,8362775
589290,0,0,2020-09-23,True,30.1,4963877,8362832
1235140,0,0,2020-11-26,True,133.9,13843408,8362934
774171,81,72,2022-05-29,True,6.0,3701589,8364265
1549970,0,0,2022-03-05,True,6.1,10167407,8368958
1235140,0,0,2020-12-03,True,244.6,4689475,8369490
524220,0,0,2020-06-30,True,40.1,9594199,8369815
220200,0,0,2021-03-11,True,24.1,5942053,8370111
391540,21,0,2015-10-18,False,6.2,13799396,8373575
524220,0,0,2017-03-17,True,51.6,9793673,8374046
233450,4,0,2018-12-25,True,3.6,11726234,8374967
379430,2,0,2018-02-16,True,130.7,5295454,8375235
220200,0,0,2021-07-02,True,280.8,1958368,8377439
232090,0,0,2018-11-23,True,224.1,6166544,8378212
220200,0,0,2020-08-03,True,50.4,207055,8382187
1057090,0,0,2021-07-15,True,121.2,13104582,8383355
1672970,0,0,2022-08-25,True,11.6,9449567,8385607
1468720,0,0,2022-09-12,True,14.8,1870784,8388450
674940,0,0,2021-02-07,True,0.3,7737515,8388636
1509960,0,0,2021-11-25,True,5.5,6034902,8389148
883710,0,0,2022-08-19,True,14.6,8499046,8390558
674940,0,0,2021-01-08,True,6.8,9610396,8392733
12210,0,0,2022-10-20,False,0.3,4710249,8400988
948740,8,0,2019-09-19,True,30.9,4060921,8401086
1509960,0,0,2022-01-29,True,3.1,8056563,8405539
233450,0,0,2016-05-19,True,135.2,13905994,8406270
504230,0,0,2022-03-14,True,58.2,11086299,8407738
233450,0,0,2022-02-18,True,109.0,8034455,8410140
1057090,0,0,2021-04-12,True,34.4,6581620,8413825
22370,0,0,2022-12-30,True,15.2,11189428,8414489
1092790,0,0,2021-10-26,True,13.1,6263747,8416495
220200,5,0,2018-06-10,False,142.2,4118986,8416738
1549970,0,0,2021-09-04,True,135.2,11845193,8418485
948740,0,0,2022-09-17,True,48.9,7744598,8419365
502500,0,0,2021-04-30,True,15.5,11941813,8427399
1092790,0,0,2022-01-17,True,18.2,854349,8430177
433340,0,0,2021-12-25,True,4.7,1361209,8430341
230290,0,0,2022-07-01,True,22.2,1176170,8430807
382310,0,0,2022-05-03,True,537.3,12795803,8431972
262060,5,4,2016-01-12,True,23.5,2346178,8433193
1549970,3,0,2021-08-24,True,20.8,5740249,8436977
233450,0,0,2021-10-25,True,291.2,9519541,8441955
674940,0,0,2020-05-30,True,13.1,1015534,8444969
1509960,0,2,2021-08-16,True,5.9,13790334,8450317
504230,0,0,2021-02-15,True,57.6,4995132,8450809
1057090,0,0,2021-08-25,True,5.4,1664429,8451023
502500,0,0,2022-04-24,True,9.4,2294673,8455878
1057090,0,0,2020-11-28,True,11.4,7290403,8457963
262060,0,0,2019-11-22,True,521.6,5074589,8461262
262060,0,0,2018-08-12,True,67.6,6789077,8463908
382310,0,0,2022-04-03,True,641.1,11295821,8466416
359320,0,0,2020-04-10,True,35.6,9622378,8471072
1637320,0,0,2022-11-30,True,3.3,6394701,8471998
22370,0,0,2014-07-01,True,0.3,4799165,8472286
262060,0,0,2020-07-06,True,32.5,827999,8472424
349040,0,0,2020-11-26,True,34.5,9413706,8476007
12210,0,0,2015-08-22,False,11.4,5161004,8476349
220200,0,0,2022-11-07,True,92.6,8909793,8476724
883710,0,0,2022-09-11,True,18.9,3117981,8479415
524220,0,0,2019-09-16,True,38.3,11964679,8479925
1092790,0,0,2021-11-13,True,12.1,3936749,8481425
262060,0,0,2021-10-15,False,341.8,7946369,8488972
12210,0,0,2021-08-19,True,33.5,3295491,8489496
22370,0,0,2021-06-25,True,20.0,4759562,8491636
391540,0,0,2016-12-17,True,13.8,11835551,8495041
1549970,0,0,2021-09-26,True,16.0,11308115,8495419
262060,0,0,2018-04-28,True,271.2,5928453,8499432
1092790,0,0,2021-10-28,True,40.9,8447271,8500025
1222700,0,0,2022-11-01,True,10.7,13613088,8520878
1549970,3,0,2021-12-16,False,26.6,10573882,8524440
674940,0,0,2022-05-28,True,10.0,671735,8524747
262060,3,0,2018-02-18,False,47.7,1291257,8525400
1637320,0,0,2022-12-01,True,17.7,4479523,8526126
359320,0,0,2020-04-11,True,43.9,5937826,8526432
502500,0,0,2019-12-07,True,53.2,7397411,8526703
325610,0,0,2017-04-02,True,432.8,11172113,8531791
220200,0,0,2017-06-15,True,4.8,11386164,8533502
262060,0,0,2022-04-28,True,394.4,6660289,8535649
1057090,0,0,2020-03-31,True,20.0,5925251,8535824
12210,0,0,2019-06-29,True,29.1,12012927,8535936
1017180,0,0,2022-06-11,True,220.0,2456510,8538463
12210,0,0,2021-12-24,True,57.9,13443138,8539136
433340,0,0,2022-11-29,True,11.0,11076191,8541344
391540,0,0,2018-12-31,True,17.5,6524935,8544461
502500,0,0,2022-08-10,True,11.7,236058,8544571
1029690,0,0,2022-07-22,True,209.4,14033390,8556443
504230,0,0,2021-10-21,True,48.0,12598752,8557314
1092790,0,0,2021-12-16,True,24.1,747844,8558148
359320,0,0,2020-10-27,True,54.2,11242804,8559077
1029690,0,0,2022-06-27,True,118.0,11316259,8560454
674940,0,0,2018-06-17,True,12.0,8484477,8563051
22370,0,0,2022-11-04,False,71.9,5946570,8564800
22370,4,0,2018-11-23,False,27.4,9485343,8564819
325610,0,0,2015-10-25,True,88.6,11307089,8565695
325610,0,0,2020-01-12,True,53.9,1359934,8567901
433340,0,0,2022-03-29,True,14.2,2993833,8570125
881100,0,0,2021-08-21,True,5.5,13917561,8572255
502500,0,0,2021-05-01,True,24.0,10430744,8576880
12210,0,0,2021-06-12,True,53.6,13276808,8577748
704270,11,0,2021-11-01,False,0.7,3707074,8578444
1677740,0,0,2022-06-15,True,6.4,9265149,8581813
232090,0,0,2018-12-16,True,456.2,11754791,8583245
12210,0,0,2022-03-14,True,26.7,4027740,8583526
233450,5,0,2019-06-20,False,33.9,10980462,8583767
349040,0,0,2017-02-07,True,26.2,14008766,8584479
1017180,0,0,2021-09-09,True,10.0,2658920,8586833
433340,4,4,2019-02-09,True,0.8,9103697,8587344
1017180,0,0,2022-10-25,False,5.2,1002962,8589909
1172380,0,0,2021-02-27,False,4.0,5852344,8590997
22370,2,0,2015-06-29,False,3.0,5252371,8593797
433340,0,0,2016-11-23,True,20.4,6191911,8594940
674940,0,0,2020-08-06,True,51.1,1126231,8597556
233450,0,0,2015-05-25,True,1.1,13528848,8600332
220200,0,0,2022-12-24,True,375.3,12192391,8601685
1677740,3,0,2022-07-18,False,4.4,9372258,8601785
1366540,0,0,2021-03-23,True,468.4,4477026,8602774
674940,0,0,2020-04-27,True,11.0,1341181,8608266
489630,0,0,2022-01-07,True,40.6,9031002,8610712
220200,0,0,2020-05-24,True,160.4,9176547,8612004
359320,0,0,2021-01-06,True,513.6,229052,8617228
220200,0,0,2022-05-27,True,23.8,2627928,8618741
883710,0,0,2022-06-13,True,22.9,5032401,8623617
1057090,0,0,2020-09-13,True,19.7,1543200,8624414
391540,2,0,2021-11-15,True,7.0,609550,8626194
1057090,0,0,2021-04-09,True,14.9,5232058,8629756
262060,0,0,2015-06-02,True,3.0,10713739,8631442
233450,15,0,2019-10-19,False,124.7,14239933,8631739
674940,0,0,2021-02-13,True,6.4,9894317,8634721
1366540,0,0,2021-02-08,True,390.7,7622831,8635591
761890,0,0,2020-10-16,True,67.2,575480,8638141
761890,0,0,2020-12-26,True,4.1,8878743,8638163
349040,0,0,2020-10-25,True,24.0,1457696,8639437
232090,0,0,2017-11-22,True,142.7,9947280,8646187
674940,0,0,2021-02-12,True,10.2,12586701,8648283
1222700,0,0,2020-06-20,True,5.8,11731821,8650815
489630,4,0,2022-12-26,False,48.6,9955623,8653669
1017180,0,0,2022-12-27,True,97.2,3716247,8654268
1057090,0,0,2020-03-21,True,26.0,12231650,8654599
220200,0,0,2022-09-11,True,194.8,7381061,8656815
1222700,0,0,2022-12-08,True,5.8,6406465,8658426
674940,2,0,2017-10-27,True,12.8,8379457,8658784
232090,0,0,2015-09-03,True,7.1,6833526,8659799
1404210,0,0,2021-04-10,True,17.9,13482542,8661439
359320,3,0,2017-11-14,True,133.9,8438818,8663023
232090,0,0,2016-10-16,True,243.2,11695486,8666169
960170,17,6,2021-06-25,True,19.7,7332309,8666441
349040,0,0,2017-12-23,True,137.4,9011019,8668684
761890,3,4,2020-08-29,False,1.7,1213789,8669755
1172380,0,0,2019-11-30,True,7.6,2596149,8672287
1172380,0,0,2020-04-29,True,28.8,2165665,8674586
674940,0,0,2021-09-06,False,37.7,12132877,8678689
349040,0,0,2021-04-30,True,108.6,1438323,8679831
761890,0,0,2022-12-02,True,740.7,2423898,8682763
674940,0,0,2022-03-19,True,16.8,9814187,8686578
1404210,0,0,2021-01-04,True,38.1,8410126,8686818
1172380,0,0,2021-12-28,True,36.5,2169692,8687371
761890,0,0,2020-05-22,False,595.3,12018123,8688623
674940,0,0,2019-10-09,True,2.7,7097164,8695106
1172380,0,0,2020-01-22,True,33.0,8229610,8696591
1172380,0,0,2022-03-25,True,26.5,2656113,8699201
433340,0,0,2022-01-15,True,3.0,4756278,8699643
1057090,0,0,2022-09-28,True,22.3,14253656,8701398
232090,3,0,2017-12-14,True,27.9,6525368,8704813
1222700,0,0,2021-06-30,True,16.2,870664,8708613
1366540,0,0,2021-05-11,True,29.4,6745096,8710858
220200,0,0,2022-07-28,True,59.5,6388225,8711538
359320,90,77,2016-06-04,False,186.7,10970965,8712537
1307550,21,0,2022-10-29,False,24.3,8323998,8718225
232090,0,0,2019-06-30,True,361.9,7738278,8720258
341800,0,0,2020-02-18,True,8.6,10808108,8722888
674940,0,0,2019-07-01,True,1.7,12529509,8724187
433340,0,0,2022-12-29,True,28.2,4077920,8725237
674940,0,0,2022-04-15,True,28.6,47324,8725465
220200,0,0,2019-11-08,True,46.0,9076462,8728280
1366540,0,0,2021-01-30,True,72.3,4375907,8728979
1404210,0,0,2022-03-15,True,34.4,7173369,8729270
761890,0,0,2020-11-30,True,185.6,9449181,8734706
341800,0,0,2018-05-08,True,3.8,12276630,8734912
1366540,0,0,2022-06-14,True,782.8,3278483,8737884
1366540,0,0,2021-06-14,True,36.3,185743,8739853
1222700,0,0,2020-06-29,True,11.1,1114275,8740079
761890,0,2,2020-11-10,False,14.6,10475017,8742305
674940,0,0,2021-08-23,False,35.9,902672,8743612
359320,3,0,2017-12-22,False,0.4,1409976,8746021
359320,0,0,2019-07-01,True,667.5,797647,8746058
1092790,0,0,2022-01-11,True,12.1,6593382,8751658
433340,0,0,2022-08-05,True,5.1,13232228,8753907
433340,0,0,2022-04-10,True,27.2,2387398,8759929
1556790,0,0,2022-09-17,True,11.5,1885181,8760698
1404210,0,0,2021-01-09,True,27.4,5504618,8761637
232090,0,0,2020-03-15,True,22.3,13788068,8762907
761890,0,0,2020-08-24,False,3.1,517831,8767576
1578650,0,0,2022-05-11,True,13.7,14105960,8770273
1222700,0,0,2021-02-10,True,6.5,10261299,8771197
433340,0,0,2022-09-16,True,11.9,8940825,8772541
1578650,0,0,2022-05-07,True,8.5,11860657,8774074
1578650,0,0,2022-05-16,True,9.4,658836,8775669
504230,0,0,2021-09-23,True,42.8,9358230,8778624
1062090,0,0,2021-11-24,True,93.0,138107,8779303
1404210,0,0,2021-10-20,True,102.3,4741229,8781621
433340,0,0,2021-03-06,True,14.6,12048332,8781938
761890,0,0,2020-01-18,True,33.5,4990390,8783146
433340,0,0,2021-12-25,True,14.9,1608630,8786631
1324130,2,0,2022-11-03,True,88.3,6897912,8787675
1404210,0,0,2022-04-20,False,423.0,5990563,8788672
1404210,0,0,2022-09-14,True,30.0,12629376,8791201
1404210,0,0,2021-03-06,True,13.8,12341452,8791282
1578650,0,0,2022-11-24,True,13.8,1060561,8793690
1172380,2,0,2020-06-13,True,51.2,2608861,8798942
674940,0,0,2020-12-06,True,10.4,11346093,8805537
1222700,22,0,2021-05-12,True,5.8,969898,8807785
674940,0,0,2018-12-29,True,11.1,7903118,8808168
313120,0,0,2020-05-27,True,18.9,7582312,8808527
1366540,0,0,2021-11-24,True,6.0,7299131,8809276
1366540,0,0,2021-01-24,True,149.5,5828995,8814465
232090,0,0,2015-12-13,True,9.0,2443646,8815256
349040,0,0,2021-11-05,True,34.3,6198635,8817144
1404210,0,0,2020-12-28,True,579.4,13086006,8818125
359320,0,0,2021-05-01,True,305.3,5995685,8818657
359320,2,0,2016-01-01,True,616.5,13319793,8818667
220200,0,0,2020-02-01,True,175.9,5445862,8819738
232090,0,0,2017-06-24,True,53.8,10466839,8820588
232090,4,2,2021-09-05,False,2.5,7041351,8824598
1092790,0,0,2022-12-10,True,46.0,13128112,8824852
1366540,0,0,2021-03-05,True,74.1,8405306,8826085
646570,0,0,2019-07-01,True,8.1,1958813,8829867
1404210,0,0,2021-11-18,True,92.6,3803225,8830414
1092790,0,0,2021-12-07,True,134.2,5358225,8837358
674940,0,0,2019-07-01,True,10.5,8388285,8837483
674940,0,0,2021-06-23,True,27.4,919376,8841357
262060,0,0,2018-12-27,True,202.1,9146873,8841580
674940,0,0,2020-09-23,True,6.7,1366986,8845294
1404210,0,0,2022-12-29,True,36.0,2017353,8845338
674940,0,0,2021-06-25,True,6.0,825099,8845686
1498570,0,0,2022-02-22,True,9.6,6157341,8846616
646570,0,0,2019-07-01,True,118.4,13335582,8848464
1404210,0,0,2021-09-26,False,187.6,10997019,8850950
1404210,2,0,2020-12-17,False,754.8,10640546,8851582
646570,0,0,2022-05-30,True,64.2,6846756,8851912
204100,0,0,2014-12-23,True,9.2,5790993,8852875
761890,0,0,2020-09-02,True,446.7,9462502,8857742
477160,0,0,2020-08-24,False,9.4,2082839,8857965
674940,0,0,2022-02-09,True,20.3,12641980,8858737
761890,0,0,2020-04-08,False,1.0,14205880,8861813
761890,0,0,2020-06-10,True,510.0,1621543,8864018
674940,0,0,2021-09-30,True,1.0,3139617,8865951
674940,0,0,2017-12-28,True,9.4,6394557,8868783
220200,0,0,2018-02-09,True,929.4,8531373,8873712
1981570,8,0,2022-11-08,True,17.6,10314926,8874260
674940,0,0,2021-06-20,True,8.7,2805554,8879133
220200,0,0,2016-07-19,True,408.8,6540569,8880659
646570,0,0,2019-06-29,True,34.0,5260740,8883524
674940,0,0,2022-02-25,True,8.1,3890488,8883659
220200,0,0,2022-01-01,True,278.3,490624,8885999
646570,0,0,2019-11-05,True,340.6,2192222,8886946
1092790,0,0,2021-12-27,True,21.3,12950548,8891019
220200,0,0,2018-03-14,True,1.0,4697067,8904576
646570,0,0,2020-08-19,True,31.8,13135308,8911478
1948280,0,0,2022-05-11,True,7.1,9205000,8912787
1948280,0,0,2022-04-09,True,5.0,12158470,8912831
883710,0,0,2019-12-23,True,10.1,5681232,8914244
883710,0,0,2020-02-04,True,34.2,72936,8915487
883710,0,0,2020-02-28,True,44.7,12650700,8915507
1404210,0,2,2020-12-13,True,77.9,9502129,8921361
646570,0,0,2018-02-11,True,160.4,11649628,8922963
1948280,0,0,2022-05-22,True,12.1,8188919,8923976
1948280,0,0,2022-11-09,True,4.7,6249805,8924416
646570,0,0,2020-07-14,True,115.0,11692948,8926573
646570,0,0,2020-03-10,True,6.0,106473,8937671
646570,0,0,2019-12-13,True,118.7,6462327,8938101
646570,0,0,2019-12-28,True,40.6,13498572,8943323
646570,0,0,2020-07-11,True,62.3,5151881,8943780
646570,0,0,2020-01-07,True,256.6,13829984,8945973
646570,26,32,2022-03-25,True,42.6,3660067,8954728
646570,0,0,2019-11-12,True,77.3,2453854,8956989
646570,0,0,2019-11-28,True,160.0,8365896,8958203
646570,0,0,2020-10-31,True,299.5,12790140,8958959
646570,0,0,2018-07-02,True,76.9,2147408,8960272
646570,3,0,2018-02-04,True,142.9,11349349,8961345
1036890,0,0,2022-06-08,True,7.0,1367240,8967033
794800,0,0,2022-10-08,True,10.0,13190116,8969555
972660,0,0,2020-11-25,True,17.9,7301524,8973433
288470,0,0,2021-04-06,True,19.5,7764918,8973653
564230,0,0,2019-07-03,True,50.7,5137917,8978932
203770,0,0,2013-04-08,True,516.5,11782318,8981250
564230,0,0,2021-07-14,True,216.9,8929503,8981840
288470,0,0,2021-12-27,True,14.7,10384985,8984370
732690,0,0,2022-02-26,True,38.4,3956786,8986295
794800,0,0,2020-05-07,True,13.4,9120397,8986939
42680,2,0,2013-09-08,True,2.9,11988613,8987878
588430,0,0,2020-07-29,True,48.6,1783220,8988609
47810,0,0,2015-05-13,False,65.5,4160575,8991875
589290,0,0,2020-08-07,True,506.3,6033250,8992516
42680,2,0,2022-12-04,False,6.1,4926680,8993940
824270,0,0,2020-03-17,True,268.1,12559367,8997014
480490,0,0,2021-11-18,True,7.0,8609542,8997501
219740,27,0,2014-02-15,True,3.3,7009059,8998576
564230,0,0,2021-09-20,True,545.4,12145582,9003578
1066780,0,0,2021-05-23,True,22.2,13725989,9006023
544750,0,0,2018-10-26,True,11.1,1193151,9009279
588430,0,0,2017-04-17,True,54.2,9581214,9011103
824270,0,0,2020-05-08,True,6.4,7321838,9012464
480490,0,0,2020-11-29,True,41.6,14299425,9017967
288470,0,0,2017-11-22,True,45.6,6740335,9019614
203770,0,0,2019-12-16,True,11.8,12605637,9020535
480490,0,0,2022-02-23,True,11.0,1767704,9022478
1180380,0,0,2022-10-28,True,26.4,8098551,9024950
824270,0,0,2019-11-13,True,77.8,13021762,9025038
972660,0,0,2021-01-24,True,125.4,1564856,9025774
1180380,0,0,2022-12-28,True,0.3,2444348,9026078
480490,0,0,2021-01-17,True,53.2,11585225,9026734
1066780,0,0,2021-07-08,True,57.3,11163289,9029210
288470,0,0,2020-04-29,False,0.9,6710651,9029526
824270,0,0,2019-11-08,True,129.1,12281471,9031173
1520370,0,0,2022-02-26,True,15.1,11068692,9033776
1106840,109,18,2021-01-14,False,83.5,1566972,9035428
1106840,0,0,2021-03-31,False,11.0,1880449,9036492
544750,6,2,2018-10-21,True,28.5,1735528,9037160
42680,3,0,2015-11-07,True,16.9,3017320,9038101
544750,3,0,2022-07-07,False,22.5,7543527,9047129
589290,0,0,2018-02-06,True,61.6,6412644,9050479
972660,0,0,2021-09-13,True,32.9,316779,9053945
972660,0,0,2021-04-21,True,41.7,9463797,9055369
288470,0,0,2022-01-02,True,18.1,5250468,9056467
42680,0,0,2016-12-12,True,20.3,13594084,9056560
203770,0,0,2020-04-27,True,765.0,5616312,9056934
203770,2,0,2021-11-20,True,8.9,3077906,9062112
732690,0,2,2022-01-26,True,3.8,7878366,9063741
203770,0,0,2019-12-14,True,535.5,5001572,9065538
42680,0,0,2014-11-04,True,23.6,12831193,9069206
42680,0,0,2014-08-30,True,26.9,11553005,9071386
203770,0,0,2021-01-25,True,306.7,12016996,9072027
203770,0,0,2013-12-23,True,740.1,11343633,9073649
480490,2,0,2017-11-03,True,137.0,8717952,9076119
480490,0,0,2021-09-21,True,33.6,6641704,9076728
588430,0,0,2017-03-30,True,10.2,6253173,9080613
480490,0,0,2019-07-01,False,21.7,12154794,9081199
588430,0,0,2018-11-23,True,4.6,10598178,9083101
203770,0,0,2020-01-05,True,361.1,1482130,9085947
203770,0,0,2019-10-21,True,227.8,10963650,9086157
480490,4,0,2017-05-06,True,63.7,8988750,9086806
203770,0,0,2019-06-29,True,875.8,13615689,9088876
203770,0,0,2020-09-01,True,40.0,4090217,9090496
480490,0,0,2017-06-29,True,44.7,9510625,9092131
203770,0,0,2012-07-12,True,100.7,11845369,9092336
480490,0,0,2022-09-20,True,27.2,8505627,9094186
588430,0,0,2017-06-24,True,69.9,4115555,9097345
203770,0,0,2016-02-14,True,699.4,8416590,9101651
203770,0,0,2019-12-19,True,64.8,4953405,9103683
588430,0,0,2018-11-22,True,0.3,6663735,9107516
203770,0,0,2019-07-01,True,59.7,7377359,9110790
203770,0,0,2019-11-01,False,7.7,1306800,9117894
203770,0,0,2016-11-25,True,349.2,11267738,9119145
203770,0,0,2019-06-21,True,487.1,1381985,9120386
203770,0,0,2019-11-30,True,407.4,5069862,9120479
203770,0,0,2021-09-29,False,4.5,576266,9121946
203770,0,0,2017-11-22,True,980.0,11409495,9125013
203770,0,0,2014-10-09,True,474.0,11764598,9125922
203770,0,0,2019-06-30,True,708.9,5413872,9129451
203770,0,0,2018-11-22,True,954.7,10815268,9129820
1432050,0,0,2022-02-05,True,22.5,5243923,9131391
936190,0,0,2022-05-23,True,65.0,11231069,9133090
1366800,0,0,2021-06-15,True,134.1,2792596,9133604
228280,8,0,2020-02-01,True,60.9,427904,9134421
1432050,0,0,2022-04-18,True,7.7,8342074,9135074
715400,0,0,2022-11-19,True,31.9,10786257,9137172
410340,0,0,2021-02-08,True,418.7,1794153,9139411
410340,0,0,2021-02-21,True,109.2,176822,9141955
597170,0,0,2021-02-19,True,15.7,1756390,9142276
410340,0,0,2020-02-19,True,45.0,869006,9143565
1818750,2,0,2022-07-23,True,37.6,1242390,9144456
787860,0,0,2020-12-20,True,129.9,1429531,9149607
329110,9,0,2021-12-03,False,239.6,7182605,9149652
221040,3,0,2013-10-02,True,211.4,4356876,9152587
1222730,10,0,2020-10-25,True,34.6,12199200,9152694
787860,0,0,2020-05-18,False,674.4,9264230,9163544
55150,0,0,2011-10-03,True,20.4,2117106,9165395
1366800,0,0,2021-10-29,True,891.3,8417220,9169134
55150,0,0,2020-04-26,True,36.3,6637576,9172456
597170,0,0,2019-04-09,True,93.5,13265531,9172824
460920,0,0,2020-02-17,True,11.0,12383270,9173050
221040,0,0,2020-04-08,True,12.9,13132847,9176158
221040,37,9,2022-11-19,True,12.2,14109620,9176236
329110,4,0,2022-03-01,True,340.5,4420381,9177014
329110,0,0,2020-12-28,True,173.8,2620438,9177075
1366800,2,0,2021-02-23,True,690.7,8888042,9177285
1302240,0,0,2021-03-13,True,4.4,805158,9177961
680420,0,0,2021-04-09,False,125.7,12707232,9178587
1302240,14,2,2022-07-02,True,10.3,14020529,9179384
55150,0,0,2014-06-27,True,342.5,6861734,9179671
1302240,0,0,2021-10-08,True,9.8,9862820,9183784
21690,0,0,2017-03-27,True,14.9,4070307,9185069
680420,0,0,2021-04-07,True,24.2,9781415,9193925
680420,0,0,2021-04-02,False,31.8,6387039,9199377
21690,0,0,2022-06-06,True,16.4,14061566,9202577
787860,0,0,2018-11-20,True,496.2,11324183,9204343
787860,0,0,2021-12-13,False,144.2,248557,9205662
787860,0,0,2018-11-26,True,208.5,2171748,9206233
787860,0,0,2020-04-01,True,205.9,8225018,9207862
55150,0,0,2021-05-02,True,9.4,9837197,9209540
597170,0,0,2021-12-25,True,19.9,13975093,9210026
597170,0,0,2022-05-27,True,33.7,3849748,9211312
680420,2,0,2021-07-05,False,32.6,6949295,9214586
787860,0,0,2021-03-04,True,271.7,2038963,9215096
680420,0,0,2021-04-11,True,28.4,6314635,9216110
55150,0,0,2022-06-07,False,8.6,9632409,9220703
680420,0,0,2022-08-17,True,539.4,11983756,9220949
680420,0,0,2022-08-18,True,76.4,910812,9221575
21690,0,0,2013-07-19,True,14.2,3975378,9223401
55150,0,0,2016-11-25,True,32.8,3073026,9228656
55150,0,0,2020-07-11,True,10.7,8056691,9229624
55150,0,0,2015-09-04,True,5.5,5116993,9229866
21690,0,0,2022-04-22,True,91.1,11460937,9230954
680420,2,0,2021-04-11,True,67.7,6315797,9233747
55150,2,0,2014-05-26,True,14.4,8177174,9234876
680420,0,0,2021-04-07,True,191.7,10599597,9240428
787860,0,0,2021-04-19,True,113.9,2348598,9240799
787860,0,0,2020-12-14,True,0.5,12581791,9243249
680420,0,0,2022-07-04,True,216.9,6325680,9253741
680420,0,0,2021-04-02,True,118.8,1679672,9254188
680420,0,0,2021-04-11,True,55.8,5738909,9255448
680420,0,0,2021-04-02,True,86.8,8213296,9255752
680420,4,0,2021-04-05,False,30.1,14040530,9256248
680420,0,0,2021-06-15,False,67.7,11865270,9258265
1145360,0,0,2021-02-17,True,31.4,10925671,9259305
431240,0,0,2020-11-28,True,25.3,8522075,9259597
582010,0,0,2022-12-05,True,401.9,7485799,9260154
220200,0,0,2017-06-01,True,85.5,6106586,9261026
1293830,0,0,2021-07-05,True,33.4,9163672,9261165
394690,32,52,2021-04-23,True,1.2,9121971,9261718
1380910,12,0,2022-10-12,True,9.2,13747579,9266930
1057090,0,0,2022-02-01,True,39.9,12562528,9273028
440,0,0,2021-01-21,True,44.9,1613752,9273890
444200,12,5,2020-02-21,True,77.7,14184822,9275060
1850570,3,0,2022-04-02,True,19.6,11168531,9282668
4570,0,0,2018-01-23,True,0.2,8610366,9285631
927380,0,0,2019-05-11,True,100.5,3691699,9286983
442120,0,0,2018-11-24,True,8.8,11402873,9289983
220,8,0,2020-11-25,True,11.5,5361677,9290072
212200,0,0,2015-12-20,True,0.3,9530277,9290814
238320,0,0,2021-02-17,True,10.3,7090581,9291487
617830,0,0,2020-07-02,True,27.0,13147676,9291706
12200,8,0,2015-11-30,False,0.2,5814102,9293128
1465070,17,0,2022-01-06,False,38.5,8001706,9293689
1276790,0,0,2021-12-29,True,53.2,12750945,9293782
777130,24,4,2020-07-08,True,99.2,14002676,9293994
392110,74,4,2019-12-17,False,53.9,13280866,9295028
1338770,0,0,2021-06-15,True,12.5,11862020,9302909
337320,0,0,2021-01-01,True,28.2,214522,9310766
220,0,0,2020-07-11,True,7.6,9701555,9312129
1201240,0,0,2021-04-30,True,116.4,2525579,9320227
442120,0,0,2022-05-02,True,1.2,3675536,9322166
495910,2,0,2016-11-15,True,14.2,12139764,9323448
495910,0,0,2016-08-12,True,6.7,11579999,9327490
780310,0,0,2021-11-30,True,39.5,6368037,9331531
678960,0,0,2019-11-04,True,23.3,8680191,9331907
238320,0,0,2021-07-26,True,8.6,11508253,9334301
